model_name,timestamp,pler_db,AAD,mse,max_error,num_rays,computation_time,topology_score,combined_score,convergence_valid,MCM_AAD,MCM_SSD,MCM_ADRO,ray_errors_mean,ray_errors_std,ray_errors_skew,ray_errors_kurtosis,ray_correlation,human_perception_score
Cone_1.obj,2026-07-09T10:22:45.382153,19.759855020337945,0.0860041879673383,0.009453393241759249,0.24189960956573486,1863,0.04577970504760742,0.3367607747585501,0.3315598743315077,False,0.0016226285099338053,0.0021635046799117403,0.0003000027000229129,0.08574318698048591,0.045633822928360664,0.6886777105337842,0.47307838507467137,0.6113543409701081,10.620399703385642
Cone_2.obj,2026-07-09T10:22:45.666804,26.582917629966776,0.03622591930631022,0.001964633128637701,0.10575878620147705,1863,0.022797107696533203,0.34064798629870935,0.4123284349058918,False,0.0016227199796201288,0.0016486231965250541,0.0003000027000229129,0.036145879179239275,0.02555037579666102,0.7921051108782118,-0.3036697846931182,0.8914988012569914,14.383032733046651
Cone_3.obj,2026-07-09T10:22:45.981485,27.49087814619159,0.02479264458468443,0.0015939893354902997,0.10864424705505371,1863,0.02678203582763672,0.34842240937902785,0.4252536345192769,False,0.0016228066626806092,0.0014928633947849867,0.0003000027000229129,0.02473040044307709,0.031056972976957285,1.1780412398294897,-0.14988747985082407,0.9291251058262733,16.018546350204034
Cone_4.obj,2026-07-09T10:22:46.282788,27.507333480966466,0.02197312630445037,0.0015879611679322167,0.10973149538040161,1863,0.031244516372680664,0.36397125553966486,0.4301102672731749,False,0.001622788975273623,0.001449543964511289,0.0003000027000229129,0.021927312821149826,0.03302180209745414,1.1615818292443965,-0.2748727082970426,0.9361411898360641,16.53624731965656
Cone_5.obj,2026-07-09T10:22:46.644762,27.495739196898906,0.021280392004607893,0.0015922061840789386,0.11013180017471313,1863,0.028998613357543945,0.395068947860939,0.4393043083221022,False,0.0016227410989204068,0.0014370128650124758,0.0003000027000229129,0.021234238862991334,0.03355222311473303,1.1530865284082532,-0.3082499742478171,0.9377414956439198,16.67442250136104
Cone_6.obj,2026-07-09T10:22:47.120196,27.491565332105196,0.021107638979623602,0.0015937371378668406,0.11013174057006836,1863,0.039721012115478516,0.45726433250348714,0.45791422862560677,False,0.0016227430415901394,0.001433306949546562,0.0003000027000229129,0.021058760792016983,0.03368278308267166,1.1509360064262266,-0.31607126276284436,0.9381435486924,16.710130663672768
Cone_7.obj,2026-07-09T10:22:47.512161,27.490325948639484,0.021064598475229464,0.0015941920212268017,0.11013185977935791,1863,0.030019521713256836,0.5816551017885835,0.495216999937369,False,0.0016227265913411407,0.0014319686124788476,0.0003000027000229129,0.021015788078308107,0.033715068394372924,1.1503676792309645,-0.318047767816227,0.9382410798992453,16.71892019354569
Cone_8.obj,2026-07-09T10:22:47.936943,27.490160562757374,0.021056520638130585,0.0015942527316168624,0.11013174057006836,1863,0.03273653984069824,0.7060458710736798,0.5325323012209399,False,0.001622729690201406,0.0014323462780558242,0.0003000027000229129,0.021008202493190766,0.03372116855221268,1.15026246160329,-0.3184122338689268,0.938258157320736,16.72047295054323
Cone_9.obj,2026-07-09T10:22:48.478040,100.0,0.0,0.0,0.0,1863,0.03473854064941406,1.0,1.0,True,0.0,0.0,0.0,0.0,0.0,,,0.9999999999999999,100.0
